category,brand,product_id,sku,title,product_url,image_number,thumbnail_url,full_size_url
Pathfinder 1E,Pathfinder 1E,10722,PZOPSS0816E,PFS #8-16: House of Harmonious Wisdom,https://store.paizo.com/pathfinder-society-scenario-8-16-house-of-harmonious-wisdom-pfrpg-pdf/,1,https://cdn11.bigcommerce.com/s-e0sdfpgiwh/images/stencil/320w/products/10722/7474/PZOPSS0816E__87204.1755903501.jpg?c=1,https://cdn11.bigcommerce.com/s-e0sdfpgiwh/images/stencil/original/products/10722/7474/PZOPSS0816E__87204.1755903501.jpg?c=1
Pathfinder 1E,Pathfinder 1E,10721,PZOPSS0815E,PFS #8-15: Hrethnar's Throne,https://store.paizo.com/pathfinder-society-scenario-8-15-hrethnar-s-throne-pfrpg-pdf/,1,https://cdn11.bigcommerce.com/s-e0sdfpgiwh/images/stencil/320w/products/10721/7473/PZOPSS0815E__77888.1755903425.jpg?c=1,https://cdn11.bigcommerce.com/s-e0sdfpgiwh/images/stencil/original/products/10721/7473/PZOPSS0815E__77888.1755903425.jpg?c=1
Pathfinder 1E,Pathfinder 1E,10720,PZOPSS0814E,PFS #8-14: To Seal the Shadow,https://store.paizo.com/pathfinder-society-scenario-8-14-to-seal-the-shadow-pfrpg-pdf/,1,https://cdn11.bigcommerce.com/s-e0sdfpgiwh/images/stencil/320w/products/10720/7472/PZOPSS0814E__34431.1755903371.jpg?c=1,https://cdn11.bigcommerce.com/s-e0sdfpgiwh/images/stencil/original/products/10720/7472/PZOPSS0814E__34431.1755903371.jpg?c=1
Pathfinder 1E,Pathfinder 1E,10719,PZOPSS0813E,PFS #8-13: What Sleeps in Stone,https://store.paizo.com/pathfinder-society-scenario-8-13-what-sleeps-in-stone-pfrpg-pdf/,1,https://cdn11.bigcommerce.com/s-e0sdfpgiwh/images/stencil/320w/products/10719/7471/PZOPSS0813E__74732.1755896961.jpg?c=1,https://cdn11.bigcommerce.com/s-e0sdfpgiwh/images/stencil/original/products/10719/7471/PZOPSS0813E__74732.1755896961.jpg?c=1
Pathfinder 1E,Pathfinder 1E,10718,PZOPSS0812E,"PFS #8-12—Tyranny of Winds, Part 3: Caught in the Eclipse",https://store.paizo.com/pathfinder-society-scenario-8-12-tyranny-of-winds-part-3-caught-in-the-eclipse-pfrpg-pdf/,1,https://cdn11.bigcommerce.com/s-e0sdfpgiwh/images/stencil/320w/products/10718/7470/PZOPSS0812E__87508.1755896904.jpg?c=1,https://cdn11.bigcommerce.com/s-e0sdfpgiwh/images/stencil/original/products/10718/7470/PZOPSS0812E__87508.1755896904.jpg?c=1
Pathfinder 1E,Pathfinder 1E,10717,PZOPSS0811E,"PFS #8-11—Forged in Flame, Part 2: Cleansed With Fire",https://store.paizo.com/pathfinder-society-scenario-8-11-forged-in-flame-part-2-cleansed-with-fire-pfrpg-pdf/,1,https://cdn11.bigcommerce.com/s-e0sdfpgiwh/images/stencil/320w/products/10717/7469/PZOPSS0811E__12191.1755896854.jpg?c=1,https://cdn11.bigcommerce.com/s-e0sdfpgiwh/images/stencil/original/products/10717/7469/PZOPSS0811E__12191.1755896854.jpg?c=1
Pathfinder 1E,Pathfinder 1E,10716,PZOPSS0810E,"PFS #8-10—Tyranny of Winds, Part 2: Secrets of the Endless Sky",https://store.paizo.com/pathfinder-society-scenario-8-10-tyranny-of-winds-part-2-secrets-of-the-endless-sky-pfrpg-pdf/,1,https://cdn11.bigcommerce.com/s-e0sdfpgiwh/images/stencil/320w/products/10716/7468/PZOPSS0810E__27374.1755896801.jpg?c=1,https://cdn11.bigcommerce.com/s-e0sdfpgiwh/images/stencil/original/products/10716/7468/PZOPSS0810E__27374.1755896801.jpg?c=1
Pathfinder 1E,Pathfinder 1E,10715,PZOPSS0809E,"PFS #8-09—Forged in Flame, Part 1: The Cindersworn Pact",https://store.paizo.com/pathfinder-society-scenario-8-09-forged-in-flame-part-1-the-cindersworn-pact-pfrpg-pdf/,1,https://cdn11.bigcommerce.com/s-e0sdfpgiwh/images/stencil/320w/products/10715/7467/PZOPSS0809E__06196.1755896745.jpg?c=1,https://cdn11.bigcommerce.com/s-e0sdfpgiwh/images/stencil/original/products/10715/7467/PZOPSS0809E__06196.1755896745.jpg?c=1
Pathfinder 1E,Pathfinder 1E,10714,PZOPSS0808E,"PFS #8-08—Tyranny of Winds, Part 1: The Sandstorm Prophecy",https://store.paizo.com/pathfinder-society-scenario-8-08-tyranny-of-winds-part-1-the-sandstorm-prophecy-pfrpg-pdf/,1,https://cdn11.bigcommerce.com/s-e0sdfpgiwh/images/stencil/320w/products/10714/7466/PZOPSS0808E__85457.1755896699.jpg?c=1,https://cdn11.bigcommerce.com/s-e0sdfpgiwh/images/stencil/original/products/10714/7466/PZOPSS0808E__85457.1755896699.jpg?c=1
Pathfinder 1E,Pathfinder 1E,10713,PZOPSS0807E,PFS #8-07: From the Tome of Righteous Repose,https://store.paizo.com/pathfinder-society-scenario-8-07-from-the-tome-of-righteous-repose-pfrpg-pdf/,1,https://cdn11.bigcommerce.com/s-e0sdfpgiwh/images/stencil/320w/products/10713/7465/PZOPSS0807E__88723.1755896646.jpg?c=1,https://cdn11.bigcommerce.com/s-e0sdfpgiwh/images/stencil/original/products/10713/7465/PZOPSS0807E__88723.1755896646.jpg?c=1
